id,name,category,price,primary_image,gallery,caption,bohemian,scandinavian,minimalist,industrial,modern_luxury,traditional,maximalist
275848,KALLAX,Bookcases & shelving units,195.0,https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-white__1106846_pe868822_s5.jpg?f=u,"['https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-white__1106846_pe868822_s5.jpg?f=u', 'https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-white__1084773_pe859857_s5.jpg?f=u', 'https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-white__1106842_pe868819_s5.jpg?f=s', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-white__0627095_pe693171_s5.jpg?f=u']",a white shelf with a blue wall behind it,0.17199112474918365,0.24952535331249237,0.2736697793006897,0.2474679797887802,0.21372924745082855,0.2154323160648346,0.23143747448921204
50214678,VITTSJÖ,Bookcases & shelving units,225.0,https://www.ikea.com/sa/en/images/products/vittsjoe-shelving-unit-black-brown-glass__1030727_pe836332_s5.jpg?f=s,"['https://www.ikea.com/sa/en/images/products/vittsjoe-shelving-unit-black-brown-glass__1030727_pe836332_s5.jpg?f=s', 'https://www.ikea.com/sa/en/images/products/vittsjoe-shelving-unit-black-brown-glass__0935929_ph168815_s5.jpg?f=s', 'https://www.ikea.com/sa/en/images/products/vittsjoe-shelving-unit-black-brown-glass__0778398_pe758942_s5.jpg?f=s', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg']",a shelf with books and vases on it,0.2078019678592682,0.23100923001766205,0.25802096724510193,0.2855006754398346,0.1987784057855606,0.21916088461875916,0.22485026717185974
39031411,HEJNE,Bookcases & shelving units,165.0,https://www.ikea.com/sa/en/images/products/ivar-3-sections-shelves-pine__1404326_pe970015_s5.jpg?f=xxs,"['https://www.ikea.com/sa/en/images/products/ivar-3-sections-shelves-pine__1404326_pe970015_s5.jpg?f=xxs', 'https://www.ikea.com/sa/en/images/products/jonaxel-open-storage-combination-white__0703672_pe732287_s5.jpg?f=xxs', 'https://www.ikea.com/sa/en/images/products/olaus-shelving-unit-galvanised__0924634_pe788600_s5.jpg?f=xxs', 'https://www.ikea.com/sa/ar/range-categorisation/images/product/pantry-16200.jpeg?imwidth=160', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg']","a room with a desk, shelves and shelves",0.20095489919185638,0.2323053479194641,0.27478525042533875,0.26020604372024536,0.19596131145954132,0.2204369604587555,0.21457228064537048
40415465,LOMMARP,Bookcases & shelving units,476.0,https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=,"['https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/range-categorisation/images/curtains-blinds-tl002.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/range-categorisation/images/kitchen-appliances-ka001.jpeg?imwidth=400 loading=']",a pan and a pan on a table,0.140693798661232,0.2025851607322693,0.21384723484516144,0.2533973753452301,0.15896624326705933,0.16775113344192505,0.1790097951889038
40033763,IVAR,Bookcases & shelving units,295.0,https://www.ikea.com/sa/en/images/products/ivar-cabinet-pine__1143170_ph172337_s5.jpg?f=u,"['https://www.ikea.com/sa/en/images/products/ivar-cabinet-pine__1143170_ph172337_s5.jpg?f=u', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/sa/en/images/products/ivar-cabinet-pine__21439_pe106384_s5.jpg?f=s', 'https://www.ikea.com/sa/en/images/products/ivar-cabinet-pine__0912140_pe618771_s5.jpg?f=u']",a desk with a chair and a cabinet,0.2081661820411682,0.272961288690567,0.267807275056839,0.2512122094631195,0.2030874788761139,0.22874963283538818,0.22893550992012024
50339292,FJÄLLBO,Bookcases & shelving units,495.0,https://www.ikea.com/sa/en/images/products/fjaellbo-shelving-unit-black__0476521_pe616396_s5.jpg?f=s,"['https://www.ikea.com/sa/en/images/products/fjaellbo-shelving-unit-black__0476521_pe616396_s5.jpg?f=s', 'https://www.ikea.com/sa/en/images/products/fjaellbo-shelving-unit-black__0849617_pe616391_s5.jpg?f=s', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/visa.svg']",the black metal frame and wood top of the table,0.19325700402259827,0.26992470026016235,0.26683515310287476,0.2829565107822418,0.23462210595607758,0.25827911496162415,0.23884205520153046
20312492,OBSERVATÖR,Bookcases & shelving units,15.0,https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=,"['https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/range-categorisation/images/curtains-blinds-tl002.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/range-categorisation/images/kitchen-appliances-ka001.jpeg?imwidth=400 loading=']",a pan and a pan on a table,0.140693798661232,0.2025851607322693,0.21384723484516144,0.2533973753452301,0.15896624326705933,0.16775113344192505,0.1790097951889038
59278307,KALLAX,Bookcases & shelving units,500.0,https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-4-inserts-white__1215327_pe911964_s5.jpg?f=s,"['https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-4-inserts-white__1215327_pe911964_s5.jpg?f=s', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/visa.svg', 'https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-4-inserts-white__1425045_pe979433_s5.jpg?f=s']",dimensions for the wall cabinet,0.18266066908836365,0.20597444474697113,0.23880265653133392,0.23205411434173584,0.1778586506843567,0.20484405755996704,0.20257338881492615
69155853,BILLY,Bookcases & shelving units,1510.0,https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=,"['https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/range-categorisation/images/curtains-blinds-tl002.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/range-categorisation/images/kitchen-appliances-ka001.jpeg?imwidth=400 loading=']",a pan and a pan on a table,0.140693798661232,0.2025851607322693,0.21384723484516144,0.2533973753452301,0.15896624326705933,0.16775113344192505,0.1790097951889038
50282182,LACK,Bookcases & shelving units,99.0,https://www.ikea.com/sa/en/images/products/lack-wall-shelf-white__1092770_pe863014_s5.jpg?f=s,"['https://www.ikea.com/sa/en/images/products/lack-wall-shelf-white__1092770_pe863014_s5.jpg?f=s', 'https://www.ikea.com/global/assets/logos/external-payment-providers/mada.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/sa/en/images/products/lack-wall-shelf-white__1092770_pe863014_s5.jpg?f=u', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg']",a white shelf with a wooden airplane on it,0.2203732132911682,0.28843626379966736,0.2558092474937439,0.23591017723083496,0.19159340858459473,0.22718866169452667,0.2265242040157318
30334605,EKET,Bookcases & shelving units,220.0,https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=,"['https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/range-categorisation/images/curtains-blinds-tl002.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/range-categorisation/images/kitchen-appliances-ka001.jpeg?imwidth=400 loading=']",a pan and a pan on a table,0.140693798661232,0.2025851607322693,0.21384723484516144,0.2533973753452301,0.15896624326705933,0.16775113344192505,0.1790097951889038
40277143,GNEDBY,Bookcases & shelving units,125.0,https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=,"['https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/range-categorisation/images/curtains-blinds-tl002.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/range-categorisation/images/kitchen-appliances-ka001.jpeg?imwidth=400 loading=']",a pan and a pan on a table,0.140693798661232,0.2025851607322693,0.21384723484516144,0.2533973753452301,0.15896624326705933,0.16775113344192505,0.1790097951889038
50279066,LIATORP,Bookcases & shelving units,450.0,https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=,"['https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/range-categorisation/images/curtains-blinds-tl002.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/range-categorisation/images/kitchen-appliances-ka001.jpeg?imwidth=400 loading=']",a pan and a pan on a table,0.140693798661232,0.2025851607322693,0.21384723484516144,0.2533973753452301,0.15896624326705933,0.16775113344192505,0.1790097951889038
80295526,BESTÅ,Bookcases & shelving units,25.0,https://www.ikea.com/sa/en/images/products/besta-glass-shelf-glass__0640687_pe699987_s5.jpg?f=xu,"['https://www.ikea.com/sa/en/images/products/besta-glass-shelf-glass__0640687_pe699987_s5.jpg?f=xu', 'https://www.ikea.com/global/assets/logos/external-payment-providers/mada.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/pvid/1392932_fe003389.jpg?f=u']",a white shelf with a metal handle,0.20751437544822693,0.2683044373989105,0.23970377445220947,0.2459225207567215,0.2120489776134491,0.20914311707019806,0.2039230763912201
50282177,LACK,Bookcases & shelving units,19.0,https://www.ikea.com/sa/en/images/products/lack-wall-shelf-white__1371887_ph169934_s5.jpg?f=u,"['https://www.ikea.com/sa/en/images/products/lack-wall-shelf-white__1371887_ph169934_s5.jpg?f=u', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/visa.svg', 'https://www.ikea.com/sa/en/images/products/lack-wall-shelf-white__0670320_pe715445_s5.jpg?f=u']",a white bathroom shelf with a plant on it,0.23359407484531403,0.2523368299007416,0.24053779244422913,0.2509317100048065,0.2089570015668869,0.21703726053237915,0.22109128534793854
319135,IVAR,Bookcases & shelving units,570.0,https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=,"['https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/range-categorisation/images/curtains-blinds-tl002.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/range-categorisation/images/kitchen-appliances-ka001.jpeg?imwidth=400 loading=']",a pan and a pan on a table,0.140693798661232,0.2025851607322693,0.21384723484516144,0.2533973753452301,0.15896624326705933,0.16775113344192505,0.1790097951889038
79286434,EKET,Bookcases & shelving units,620.0,https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=,"['https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/range-categorisation/images/curtains-blinds-tl002.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/range-categorisation/images/kitchen-appliances-ka001.jpeg?imwidth=400 loading=']",a pan and a pan on a table,0.140693798661232,0.2025851607322693,0.21384723484516144,0.2533973753452301,0.15896624326705933,0.16775113344192505,0.1790097951889038
69281804,BILLY / OXBERG,Bookcases & shelving units,915.0,https://www.ikea.com/sa/en/images/products/billy-oxberg-bookcase-with-glass-doors-white__0849924_pe711188_s5.jpg?f=s,"['https://www.ikea.com/sa/en/images/products/billy-oxberg-bookcase-with-glass-doors-white__0849924_pe711188_s5.jpg?f=s', 'https://www.ikea.com/sa/en/images/products/billy-oxberg-bookcase-with-glass-doors-white__0668517_pe714545_s5.jpg?f=xu', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/visa.svg']",a white bookcase with a white door,0.15764907002449036,0.25171491503715515,0.26677006483078003,0.2408795803785324,0.20030803978443146,0.22472891211509705,0.20038726925849915
287808,HEJNE,Bookcases & shelving units,45.0,https://www.ikea.com/sa/en/images/products/olaus-shelving-unit-galvanised__0924634_pe788600_s5.jpg?f=xxs,"['https://www.ikea.com/sa/en/images/products/olaus-shelving-unit-galvanised__0924634_pe788600_s5.jpg?f=xxs', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/sa/en/images/products/bror-trolley-black-pine-plywood__0940661_pe795106_s5.jpg?f=xxs', 'https://www.ikea.com/sa/ar/range-categorisation/images/product/pantry-16200.jpeg?imwidth=160', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg']",a chrome wire shelf with three shelves,0.2112576812505722,0.15746259689331055,0.241996169090271,0.2883559763431549,0.16945165395736694,0.20728178322315216,0.19009661674499512
10261129,FINNBY,Bookcases & shelving units,149.0,https://www.ikea.com/sa/en/images/products/billy-bookcase-white__0503896_pe632971_s5.jpg?f=xxs,"['https://www.ikea.com/sa/en/images/products/billy-bookcase-white__0503896_pe632971_s5.jpg?f=xxs', 'https://www.ikea.com/sa/en/images/products/laiva-bookcase-black-brown__0394575_pe561398_s5.jpg?f=xxs', 'https://www.ikea.com/global/assets/logos/external-payment-providers/visa.svg', 'https://www.ikea.com/sa/en/images/products/billy-bookcase-corner-comb-w-ext-units-brown-walnut-effect__1104826_pe867920_s5.jpg?f=xxs', 'https://www.ikea.com/sa/en/images/products/billy-oxberg-bookcase-with-doors-brown-walnut-effect__1104570_pe867734_s5.jpg?f=xxs']",a white bookcase with a plant in the corner,0.22386068105697632,0.26105010509490967,0.2848184406757355,0.25600141286849976,0.19025155901908875,0.21830226480960846,0.22653470933437347
20213312,VITTSJÖ,Bookcases & shelving units,395.0,https://www.ikea.com/sa/en/images/products/vittsjoe-shelving-unit-black-brown-glass__0644373_pe702638_s5.jpg?f=s,"['https://www.ikea.com/sa/en/images/products/vittsjoe-shelving-unit-black-brown-glass__0644373_pe702638_s5.jpg?f=s', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/sa/en/images/products/vittsjoe-shelving-unit-black-brown-glass__1094239_pe863355_s5.jpg?f=u', 'https://www.ikea.com/global/assets/logos/external-payment-providers/visa.svg']",a black bookcase with four shelves,0.22127437591552734,0.20285102725028992,0.2651761472225189,0.29605212807655334,0.16873571276664734,0.22431230545043945,0.19621698558330536
30381593,IVAR,Bookcases & shelving units,345.0,https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=,"['https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/range-categorisation/images/curtains-blinds-tl002.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/range-categorisation/images/kitchen-appliances-ka001.jpeg?imwidth=400 loading=']",a pan and a pan on a table,0.140693798661232,0.2025851607322693,0.21384723484516144,0.2533973753452301,0.15896624326705933,0.16775113344192505,0.1790097951889038
90344456,VILTO,Bookcases & shelving units,275.0,https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=,"['https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/range-categorisation/images/curtains-blinds-tl002.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/range-categorisation/images/kitchen-appliances-ka001.jpeg?imwidth=400 loading=']",a pan and a pan on a table,0.140693798661232,0.2025851607322693,0.21384723484516144,0.2533973753452301,0.15896624326705933,0.16775113344192505,0.1790097951889038
30263844,BILLY,Bookcases & shelving units,115.0,https://www.ikea.com/sa/en/images/products/billy-bookcase-white__1065930_ph179651_s5.jpg?f=s,"['https://www.ikea.com/sa/en/images/products/billy-bookcase-white__1065930_ph179651_s5.jpg?f=s', 'https://www.ikea.com/sa/en/images/products/billy-bookcase-white__0850382_pe656847_s5.jpg?f=s', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/sa/en/images/products/billy-bookcase-white__0644780_pe702956_s5.jpg?f=s']",a bed with green pillows and plants on it,0.2401522994041443,0.2820383906364441,0.26689016819000244,0.22820590436458588,0.17971158027648926,0.21140091121196747,0.24148200452327728
70301542,KALLAX,Bookcases & shelving units,725.0,https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-4-inserts-white__0480226_pe618794_s5.jpg?f=xxs,"['https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-4-inserts-white__0480226_pe618794_s5.jpg?f=xxs', 'https://www.ikea.com/sa/ar/range-categorisation/images/product/bookcases-shelving-units-st002.jpeg?imwidth=160', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/sa/ar/range-categorisation/images/product/tv-media-furniture-10475.jpeg?imwidth=160']",a white bookcase with a plant in the corner,0.21981264650821686,0.2290971577167511,0.2932375371456146,0.23559832572937012,0.21224749088287354,0.24026641249656677,0.24359063804149628
322859,SVALNÄS,Bookcases & shelving units,90.0,https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=,"['https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/range-categorisation/images/curtains-blinds-tl002.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/range-categorisation/images/kitchen-appliances-ka001.jpeg?imwidth=400 loading=']",a pan and a pan on a table,0.140693798661232,0.2025851607322693,0.21384723484516144,0.2533973753452301,0.15896624326705933,0.16775113344192505,0.1790097951889038
19286390,EKET,Bookcases & shelving units,400.0,https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=,"['https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/range-categorisation/images/curtains-blinds-tl002.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/range-categorisation/images/kitchen-appliances-ka001.jpeg?imwidth=400 loading=']",a pan and a pan on a table,0.140693798661232,0.2025851607322693,0.21384723484516144,0.2533973753452301,0.15896624326705933,0.16775113344192505,0.1790097951889038
9305087,JONAXEL,Bookcases & shelving units,135.0,https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=,"['https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/range-categorisation/images/curtains-blinds-tl002.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/range-categorisation/images/kitchen-appliances-ka001.jpeg?imwidth=400 loading=']",a pan and a pan on a table,0.140693798661232,0.2025851607322693,0.21384723484516144,0.2533973753452301,0.15896624326705933,0.16775113344192505,0.1790097951889038
79902657,VITTSJÖ,Bookcases & shelving units,554.0,https://www.ikea.com/sa/en/images/products/vittsjoe-shelving-unit-black-brown-glass__0767557_pe754140_s5.jpg?f=xxs,"['https://www.ikea.com/sa/en/images/products/vittsjoe-shelving-unit-black-brown-glass__0767557_pe754140_s5.jpg?f=xxs', 'https://www.ikea.com/sa/en/images/products/vittsjoe-storage-combination-black-brown-glass__0754460_pe747925_s5.jpg?f=xxs', 'https://www.ikea.com/sa/en/images/products/vittsjoe-storage-combination-black-brown-glass__0754493_pe747944_s5.jpg?f=xxs', 'https://www.ikea.com/sa/en/images/products/lagkapten-eldberget-vittsjoe-desk-and-storage-combination-and-swivel-chair-black-brown-dark-grey__1030725_pe836330_s5.jpg?f=xxs', 'https://www.ikea.com/sa/en/images/products/vittsjoe-storage-combination-black-brown-glass__1094263_pe863360_s5.jpg?f=xxs']",the black metal shelf with glass shelves,0.2093873769044876,0.20945346355438232,0.28170308470726013,0.3072648048400879,0.18093721568584442,0.2275572270154953,0.206063911318779
79302721,BESTÅ,Bookcases & shelving units,920.0,https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=,"['https://www.ikea.com/global/assets/range-categorisation/images/kitchenware-tableware-kt001.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/range-categorisation/images/curtains-blinds-tl002.jpeg?imwidth=400 loading=', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/range-categorisation/images/kitchen-appliances-ka001.jpeg?imwidth=400 loading=']",a pan and a pan on a table,0.140693798661232,0.2025851607322693,0.21384723484516144,0.2533973753452301,0.15896624326705933,0.16775113344192505,0.1790097951889038
70364290,OLAUS,Bookcases & shelving units,19.0,https://www.ikea.com/sa/en/images/products/olaus-shelving-unit-galvanised__0924634_pe788600_s5.jpg?f=xxs,"['https://www.ikea.com/sa/en/images/products/olaus-shelving-unit-galvanised__0924634_pe788600_s5.jpg?f=xxs', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/visa.svg', 'https://www.ikea.com/sa/en/images/products/olaus-2-shelf-sections__1199515_pe904551_s5.jpg?f=xxs']",a chrome wire shelf with three shelves,0.2112576812505722,0.15746259689331055,0.241996169090271,0.2883559763431549,0.16945165395736694,0.20728178322315216,0.19009661674499512
60413502,HEMNES,Bookcases & shelving units,796.0,https://www.ikea.com/sa/en/images/products/hemnes-bookcase-white-stain-light-brown__1051999_pe845870_s5.jpg?f=u,"['https://www.ikea.com/sa/en/images/products/hemnes-bookcase-white-stain-light-brown__1051999_pe845870_s5.jpg?f=u', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/sa/en/images/products/hemnes-bookcase-grey-green-light-brown-stained__1421230_pe977592_s5.jpg?f=xu', 'https://www.ikea.com/global/assets/logos/external-payment-providers/visa.svg']",a living room with a couch and a bookcase,0.22528572380542755,0.2759324908256531,0.2886013388633728,0.2542460560798645,0.24152538180351257,0.23913215100765228,0.23976044356822968
39287398,BILLY / OXBERG,Bookcases & shelving units,340.0,https://www.ikea.com/sa/en/images/products/billy-oxberg-bookcase-with-glass-door-white-glass__0667948_pe714198_s5.jpg?f=xu,"['https://www.ikea.com/sa/en/images/products/billy-oxberg-bookcase-with-glass-door-white-glass__0667948_pe714198_s5.jpg?f=xu', 'https://www.ikea.com/sa/en/images/products/billy-oxberg-bookcase-with-glass-door-white-glass__1060272_pe849878_s5.jpg?f=s', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/sa/en/images/products/billy-oxberg-bookcase-with-glass-door-white-glass__0849586_pe714191_s5.jpg?f=u']",a white plastic tube with a white plastic tube,0.250326544046402,0.25226956605911255,0.24224822223186493,0.23808953166007996,0.2331971675157547,0.22156958281993866,0.22485190629959106
39278290,KALLAX,Bookcases & shelving units,345.0,https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-2-inserts-with-4-drawers-black-brown__1204109_pe906575_s5.jpg?f=u,"['https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-2-inserts-with-4-drawers-black-brown__1204109_pe906575_s5.jpg?f=u', 'https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-2-inserts-with-4-drawers-black-brown__0754391_pe747904_s5.jpg?f=u', 'https://www.ikea.com/global/assets/logos/external-payment-providers/baseeta.svg', 'https://www.ikea.com/global/assets/logos/external-payment-providers/apple-pay.svg', 'https://www.ikea.com/sa/en/images/products/kallax-shelving-unit-with-2-inserts-with-4-drawers-black-brown__0754391_pe747904_s5.jpg?f=s']",a drawing of a drawer with measurements,0.19893528521060944,0.20194090902805328,0.2475009709596634,0.26116544008255005,0.21973295509815216,0.24400043487548828,0.2395486682653427
